"","Transaction","Item"
"3614",3219,"Tea"
"3615",3219,"Vegan mincepie"
"3616",3219,"Jammie Dodgers"
"3617",3219,"Medialuna"
"3618",3221,"Hot chocolate"
"3619",3223,"Vegan mincepie"
"3620",3224,"Medialuna"
"3621",3224,"Dulce de Leche"
"3622",3225,"Muesli"
"3623",3226,"Muesli"
"3624",3227,"Jam"
"3625",3227,"Jam"
"3626",3228,"Toast"
"3627",3229,"Toast"
"3628",3231,"Jammie Dodgers"
"3629",3231,"Vegan mincepie"
"3630",3235,"Tea"
"3631",3237,"Juice"
"3632",3237,"Farm House"
"3633",3238,"Pastry"
"3634",3243,"Tea"
"3635",3243,"Pastry"
"3636",3244,"Cookies"
"3637",3244,"Toast"
"3638",3245,"Pastry"
"3639",3245,"Tea"
"3640",3246,"Tea"
"3641",3246,"Toast"
"3642",3251,"Pastry"
"3643",3253,"Scandinavian"
"3644",3253,"Alfajores"
"3645",3255,"Truffles"
"3646",3255,"Ella's Kitchen Pouches"
"3647",3256,"Tea"
"3648",3256,"Fudge"
"3649",3256,"Fudge"
"3650",3256,"Jam"
"3651",3256,"Juice"
"3652",3256,"Ella's Kitchen Pouches"
"3653",3257,"Cake"
"3654",3258,"Cookies"
"3655",3259,"Cake"
"3656",3260,"Tea"
"3657",3260,"Toast"
"3658",3261,"Truffles"
"3659",3266,"Truffles"
"3660",3267,"Toast"
"3661",3267,"Tea"
"3662",3267,"Cookies"
"3663",3268,"Sandwich"
"3664",3270,"Sandwich"
"3665",3271,"Alfajores"
"3666",3272,"Scone"
"3667",3274,"Alfajores"
"3668",3274,"Vegan mincepie"
"3669",3275,"Fudge"
"3670",3276,"Jam"
"3671",3277,"Pastry"
"3672",3277,"Jam"
"3673",3279,"Tea"
"3674",3279,"Fudge"
"3675",3280,"Sandwich"
"3676",3281,"Farm House"
"3677",3283,"Jam"
"3678",3283,"Jam"
"3679",3284,"Brownie"
"3680",3285,"Tea"
"3681",3285,"Sandwich"
"3682",3286,"Tea"
"3683",3287,"Sandwich"
"3684",3287,"Tea"
"3685",3291,"Tea"
"3686",3291,"Brownie"
"3687",3292,"Jam"
"3688",3293,"Jam"
"3689",3294,"Cookies"
"3690",3294,"Sandwich"
"3691",3294,"Juice"
"3692",3295,"Tea"
"3693",3295,"Pastry"
"3694",3296,"Farm House"
"3695",3297,"Scone"
"3696",3299,"Vegan mincepie"
"3697",3300,"Scone"
"3698",3301,"Farm House"
"3699",3301,"Scone"
"3700",3303,"Brownie"
"3701",3304,"Tea"
"3702",3306,"Tea"
"3703",3309,"Alfajores"
"3704",3310,"Farm House"
"3705",3310,"Medialuna"
"3706",3310,"Pastry"
"3707",3313,"Pastry"
"3708",3315,"Pastry"
"3709",3316,"Medialuna"
"3710",3316,"Fudge"
"3711",3318,"Scone"
"3712",3318,"Juice"
"3713",3320,"Tea"
"3714",3320,"Scone"
"3715",3320,"Lemon and coconut"
"3716",3321,"Jam"
"3717",3321,"Cookies"
"3718",3321,"Fudge"
"3719",3323,"Scandinavian"
"3720",3324,"Cookies"
"3721",3324,"Juice"
"3722",3325,"Hot chocolate"
"3723",3325,"Vegan mincepie"
"3724",3326,"Jam"
"3725",3329,"Dulce de Leche"
"3726",3329,"Scandinavian"
"3727",3329,"Alfajores"
"3728",3330,"Pastry"
"3729",3330,"Medialuna"
"3730",3330,"Farm House"
"3731",3331,"Hot chocolate"
"3732",3331,"Scone"
"3733",3332,"Fudge"
"3734",3332,"Jam"
"3735",3332,"Farm House"
"3736",3333,"The Nomad"
"3737",3334,"Vegan mincepie"
"3738",3337,"Scone"
"3739",3338,"Cake"
"3740",3340,"Vegan mincepie"
"3741",3340,"Cake"
"3742",3341,"Medialuna"
"3743",3343,"Jam"
"3744",3344,"Medialuna"
"3745",3344,"Pastry"
"3746",3348,"Scone"
"3747",3348,"The Nomad"
"3748",3349,"Tea"
"3749",3351,"Frittata"
"3750",3351,"Tea"
"3751",3351,"Tea"
"3752",3352,"Vegan mincepie"
"3753",3355,"Scone"
"3754",3356,"Farm House"
"3755",3356,"Frittata"
"3756",3356,"Cookies"
"3757",3357,"Farm House"
"3758",3358,"Farm House"
"3759",3359,"Jam"
"3760",3359,"Fudge"
"3761",3361,"Frittata"
"3762",3361,"Sandwich"
"3763",3361,"Alfajores"
"3764",3361,"Medialuna"
"3765",3361,"Fudge"
"3766",3362,"Cake"
"3767",3363,"Juice"
"3768",3363,"Cookies"
"3769",3366,"Pastry"
"3770",3367,"Hot chocolate"
"3771",3367,"Tea"
"3772",3368,"Crisps"
"3773",3370,"Cake"
"3774",3371,"Focaccia"
"3775",3371,"Tea"
"3776",3371,"Tea"
"3777",3371,"Scone"
"3778",3372,"Scone"
"3779",3373,"Cake"
"3780",3374,"Vegan mincepie"
"3781",3376,"Tea"
"3782",3376,"Vegan mincepie"
"3783",3377,"Focaccia"
"3784",3378,"Coke"
"3785",3379,"Pintxos"
"3786",3380,"Pintxos"
"3787",3381,"Juice"
"3788",3382,"Coke"
"3789",3383,"Pintxos"
"3790",3384,"Pintxos"
"3791",3385,"Pintxos"
"3792",3386,"Coke"
"3793",3386,"Pintxos"
"3794",3387,"Hot chocolate"
"3795",3387,"Hot chocolate"
"3796",3388,"Medialuna"
"3797",3393,"Cookies"
"3798",3393,"Toast"
"3799",3394,"Brownie"
"3800",3394,"Medialuna"
"3801",3395,"Hot chocolate"
"3802",3395,"Brownie"
"3803",3396,"Tea"
"3804",3396,"Hot chocolate"
"3805",3397,"Tea"
"3806",3397,"Scone"
"3807",3398,"Medialuna"
"3808",3399,"Hot chocolate"
"3809",3399,"Pastry"
"3810",3399,"Scone"
"3811",3400,"Muesli"
"3812",3400,"The Nomad"
"3813",3402,"Fudge"
"3814",3407,"Brownie"
"3815",3407,"Vegan mincepie"
"3816",3408,"Dulce de Leche"
"3817",3411,"Farm House"
"3818",3413,"Brownie"
"3819",3415,"Hot chocolate"
"3820",3415,"Vegan mincepie"
"3821",3417,"Frittata"
"3822",3418,"Medialuna"
"3823",3419,"Juice"
"3824",3419,"Mineral water"
"3825",3419,"Medialuna"
"3826",3419,"Crisps"
"3827",3419,"Frittata"
"3828",3421,"Cookies"
"3829",3424,"Cake"
"3830",3424,"Dulce de Leche"
"3831",3425,"Hot chocolate"
"3832",3426,"Coke"
"3833",3427,"Fudge"
"3834",3428,"Fudge"
"3835",3429,"Tea"
"3836",3429,"Juice"
"3837",3429,"Cake"
"3838",3429,"Tartine"
"3839",3430,"Brownie"
"3840",3430,"Medialuna"
"3841",3430,"Hot chocolate"
"3842",3434,"Hot chocolate"
"3843",3434,"Cookies"
"3844",3434,"Vegan mincepie"
"3845",3435,"Medialuna"
"3846",3436,"Cookies"
"3847",3436,"Hot chocolate"
"3848",3439,"Tea"
"3849",3441,"Hot chocolate"
"3850",3443,"Medialuna"
"3851",3446,"Tea"
"3852",3446,"Pastry"
"3853",3447,"Medialuna"
"3854",3448,"Hot chocolate"
"3855",3449,"Fudge"
"3856",3449,"Jam"
"3857",3449,"Fudge"
"3858",3449,"Fudge"
"3859",3450,"Hot chocolate"
"3860",3450,"Smoothies"
"3861",3450,"Cookies"
"3862",3450,"Cookies"
"3863",3451,"Tea"
"3864",3451,"Toast"
"3865",3451,"Brownie"
"3866",3454,"Farm House"
"3867",3455,"Tea"
"3868",3458,"Tea"
"3869",3460,"Fudge"
"3870",3460,"Brownie"
"3871",3463,"Medialuna"
"3872",3464,"Farm House"
"3873",3465,"Fudge"
"3874",3465,"Sandwich"
"3875",3466,"Toast"
"3876",3466,"Cookies"
"3877",3467,"Sandwich"
"3878",3468,"Focaccia"
"3879",3468,"Scandinavian"
"3880",3469,"Truffles"
"3881",3469,"Hearty & Seasonal"
"3882",3471,"Sandwich"
"3883",3471,"Sandwich"
"3884",3472,"Hearty & Seasonal"
"3885",3473,"Cake"
"3886",3474,"Tea"
"3887",3476,"Cookies"
"3888",3479,"Tea"
"3889",3479,"Sandwich"
"3890",3480,"Brownie"
"3891",3481,"Tea"
"3892",3483,"Cookies"
"3893",3484,"Cake"
"3894",3486,"Mineral water"
"3895",3486,"Coke"
"3896",3486,"Sandwich"
"3897",3487,"Juice"
"3898",3489,"Truffles"
"3899",3489,"Tea"
"3900",3489,"Cake"
"3901",3490,"Scone"
"3902",3490,"Brownie"
"3903",3491,"Tea"
"3904",3492,"Sandwich"
"3905",3492,"Juice"
"3906",3492,"Tea"
"3907",3494,"Cake"
"3908",3494,"Sandwich"
"3909",3494,"Sandwich"
"3910",3496,"Sandwich"
"3911",3497,"Juice"
"3912",3497,"Tea"
"3913",3498,"Brownie"
"3914",3499,"Fudge"
"3915",3500,"Tea"
"3916",3501,"Tea"
"3917",3502,"Truffles"
"3918",3502,"Sandwich"
"3919",3503,"Medialuna"
"3920",3503,"Hot chocolate"
"3921",3504,"Medialuna"
"3922",3507,"Tea"
"3923",3510,"Tea"
"3924",3510,"Coke"
"3925",3510,"Cake"
"3926",3510,"Brownie"
"3927",3513,"Tea"
"3928",3513,"Tea"
"3929",3513,"Medialuna"
"3930",3513,"Cookies"
"3931",3515,"Sandwich"
"3932",3515,"Tea"
"3933",3516,"Toast"
"3934",3516,"Medialuna"
"3935",3517,"Pastry"
"3936",3517,"Medialuna"
"3937",3520,"Pastry"
"3938",3521,"Cookies"
"3939",3522,"Cookies"
"3940",3525,"Pastry"
"3941",3527,"Cookies"
"3942",3527,"Cake"
"3943",3527,"Hot chocolate"
"3944",3529,"Pastry"
"3945",3529,"Medialuna"
"3946",3529,"Pastry"
"3947",3529,"Hot chocolate"
"3948",3529,"The Nomad"
"3949",3529,"Toast"
"3950",3530,"Cake"
"3951",3531,"Tea"
"3952",3532,"Cake"
"3953",3534,"Cake"
"3954",3535,"Toast"
"3955",3537,"Hot chocolate"
"3956",3537,"Cake"
"3957",3538,"Hearty & Seasonal"
"3958",3538,"Juice"
"3959",3540,"Hearty & Seasonal"
"3960",3541,"Farm House"
"3961",3541,"Cake"
"3962",3542,"Farm House"
"3963",3543,"Sandwich"
"3964",3546,"Brownie"
"3965",3547,"Sandwich"
"3966",3547,"Juice"
"3967",3547,"Juice"
"3968",3550,"Tea"
"3969",3552,"Hot chocolate"
"3970",3554,"Cake"
"3971",3557,"Hot chocolate"
"3972",3560,"Cake"
"3973",3562,"Farm House"
"3974",3566,"Farm House"
"3975",3567,"Scandinavian"
"3976",3570,"Pastry"
"3977",3573,"Pastry"
"3978",3575,"Medialuna"
"3979",3576,"Jam"
"3980",3576,"Fudge"
"3981",3576,"Medialuna"
"3982",3577,"Tea"
"3983",3580,"Pastry"
"3984",3584,"Cookies"
"3985",3587,"Pastry"
"3986",3589,"Fudge"
"3987",3590,"Hot chocolate"
"3988",3590,"Cake"
"3989",3591,"Muffin"
"3990",3592,"Medialuna"
"3991",3593,"Gingerbread syrup"
"3992",3595,"Sandwich"
"3993",3598,"Coke"
"3994",3598,"Juice"
"3995",3599,"Medialuna"
"3996",3601,"Pastry"
"3997",3602,"Cake"
"3998",3608,"Tea"
"3999",3608,"Toast"
"4000",3609,"Sandwich"
"4001",3609,"Smoothies"
"4002",3610,"Fudge"
"4003",3611,"Hot chocolate"
"4004",3612,"Hot chocolate"
"4005",3612,"Cake"
"4006",3612,"Cake"
"4007",3613,"Hot chocolate"
"4008",3613,"Sandwich"
"4009",3614,"Sandwich"
"4010",3614,"Mineral water"
"4011",3614,"Truffles"
"4012",3615,"Cake"
"4013",3616,"Scandinavian"
"4014",3618,"Cake"
"4015",3619,"Cake"
"4016",3621,"Cake"
"4017",3623,"Cookies"
"4018",3623,"Cookies"
"4019",3623,"Coke"
"4020",3625,"Hot chocolate"
"4021",3625,"Tea"
"4022",3625,"Cake"
"4023",3625,"Brownie"
"4024",3626,"Coke"
"4025",3627,"Tea"
"4026",3629,"Pastry"
"4027",3631,"Tea"
"4028",3631,"Cookies"
"4029",3632,"Brownie"
"4030",3634,"Tea"
"4031",3635,"Sandwich"
"4032",3636,"Scandinavian"
"4033",3639,"Pastry"
"4034",3641,"Medialuna"
"4035",3642,"Muffin"
"4036",3643,"Pastry"
"4037",3643,"The Nomad"
"4038",3645,"Hot chocolate"
"4039",3645,"Cake"
"4040",3646,"Pastry"
"4041",3647,"Pastry"
"4042",3647,"Brownie"
"4043",3649,"Tea"
"4044",3650,"Pastry"
"4045",3651,"Tea"
"4046",3652,"Medialuna"
"4047",3654,"Hot chocolate"
"4048",3654,"Tea"
"4049",3655,"Tea"
"4050",3655,"Toast"
"4051",3656,"Cake"
"4052",3658,"Panatone"
"4053",3659,"Cake"
"4054",3662,"Truffles"
"4055",3664,"Tea"
"4056",3665,"Sandwich"
"4057",3666,"Cookies"
"4058",3668,"Tea"
"4059",3668,"Cake"
"4060",3672,"Brownie"
"4061",3673,"Art Tray"
"4062",3673,"Bare Popcorn"
"4063",3673,"Juice"
"4064",3673,"Brownie"
"4065",3673,"Muffin"
"4066",3673,"Cake"
"4067",3673,"Cookies"
"4068",3673,"Panatone"
"4069",3674,"Coke"
"4070",3675,"Tea"
"4071",3677,"Tea"
"4072",3677,"Brownie"
"4073",3678,"Tea"
"4074",3678,"Sandwich"
"4075",3678,"Medialuna"
"4076",3679,"Tea"
"4077",3679,"Hot chocolate"
"4078",3680,"Tea"
"4079",3680,"Muffin"
"4080",3680,"Cake"
"4081",3681,"Sandwich"
"4082",3681,"Mineral water"
"4083",3682,"Pastry"
"4084",3682,"Tea"
"4085",3683,"Hot chocolate"
"4086",3684,"Medialuna"
"4087",3685,"Muffin"
"4088",3685,"Tea"
"4089",3686,"Jam"
"4090",3687,"Tea"
"4091",3688,"Farm House"
"4092",3689,"Brownie"
"4093",3689,"Juice"
"4094",3689,"Cake"
"4095",3690,"Hot chocolate"
"4096",3690,"Cake"
"4097",3691,"Fudge"
"4098",3691,"Fudge"
"4099",3692,"Cake"
"4100",3692,"Cake"
"4101",3692,"Juice"
"4102",3693,"Jam"
"4103",3693,"Jam"
"4104",3693,"Fudge"
"4105",3693,"Fudge"
"4106",3696,"Pastry"
"4107",3698,"Medialuna"
"4108",3699,"Pastry"
"4109",3700,"Medialuna"
"4110",3701,"Farm House"
"4111",3702,"Fudge"
"4112",3704,"Farm House"
"4113",3705,"Medialuna"
"4114",3705,"Medialuna"
"4115",3705,"Pastry"
"4116",3707,"Muffin"
"4117",3707,"Cake"
"4118",3708,"Pastry"
"4119",3708,"The Nomad"
"4120",3709,"Pastry"
"4121",3709,"Scone"
"4122",3712,"Medialuna"
"4123",3712,"Hot chocolate"
"4124",3712,"Scandinavian"
"4125",3713,"Brownie"
"4126",3713,"Cake"
"4127",3713,"Hot chocolate"
"4128",3714,"Cake"
"4129",3714,"Brownie"
"4130",3715,"Hot chocolate"
"4131",3718,"Sandwich"
"4132",3718,"Sandwich"
"4133",3718,"Fudge"
"4134",3719,"Tea"
"4135",3719,"Juice"
"4136",3719,"Muffin"
"4137",3719,"Gingerbread syrup"
"4138",3720,"Tea"
"4139",3722,"Brownie"
"4140",3724,"Hot chocolate"
"4141",3724,"Muffin"
"4142",3724,"Smoothies"
"4143",3725,"Hot chocolate"
"4144",3726,"Scone"
"4145",3726,"Juice"
"4146",3726,"Cake"
"4147",3726,"Brownie"
"4148",3728,"Cake"
"4149",3729,"Gingerbread syrup"
"4150",3729,"Jam"
"4151",3729,"Fudge"
"4152",3729,"Fudge"
"4153",3730,"Fudge"
"4154",3733,"Cake"
"4155",3733,"Scone"
"4156",3733,"Tea"
"4157",3733,"Tea"
"4158",3733,"Brioche and salami"
"4159",3734,"Truffles"
"4160",3737,"Frittata"
"4161",3738,"Muffin"
"4162",3738,"Cake"
"4163",3739,"Hot chocolate"
"4164",3740,"Scone"
"4165",3743,"Tea"
"4166",3744,"Scone"
"4167",3746,"Panatone"
"4168",3747,"Sandwich"
"4169",3747,"Coke"
"4170",3748,"Gingerbread syrup"
"4171",3749,"Brownie"
"4172",3750,"Frittata"
"4173",3751,"Farm House"
"4174",3751,"Cookies"
"4175",3752,"Tea"
"4176",3752,"Scone"
"4177",3754,"Jam"
"4178",3755,"Tea"
"4179",3756,"Tea"
"4180",3757,"Sandwich"
"4181",3758,"Scone"
"4182",3759,"Cake"
"4183",3760,"Cake"
"4184",3760,"Scone"
"4185",3760,"Cookies"
"4186",3760,"Juice"
"4187",3762,"Hot chocolate"
"4188",3763,"Toast"
"4189",3763,"Sandwich"
"4190",3763,"Hot chocolate"
"4191",3763,"Cookies"
"4192",3764,"Tea"
"4193",3765,"Hot chocolate"
"4194",3765,"Cake"
"4195",3766,"Panatone"
"4196",3768,"Gingerbread syrup"
"4197",3770,"Medialuna"
"4198",3773,"Toast"
"4199",3774,"Cake"
"4200",3774,"Pastry"
"4201",3775,"Juice"
"4202",3775,"Cookies"
"4203",3776,"Pastry"
"4204",3776,"Medialuna"
"4205",3779,"Focaccia"
"4206",3779,"Farm House"
"4207",3781,"Medialuna"
"4208",3781,"Pastry"
"4209",3782,"Scone"
"4210",3783,"Hot chocolate"
"4211",3783,"Tea"
"4212",3783,"Pastry"
"4213",3783,"Scone"
"4214",3784,"Cake"
"4215",3785,"Hot chocolate"
"4216",3785,"Crisps"
"4217",3786,"Hot chocolate"
"4218",3787,"Hot chocolate"
"4219",3787,"Pastry"
"4220",3788,"Scone"
"4221",3788,"Frittata"
"4222",3790,"Pastry"
"4223",3791,"Hot chocolate"
"4224",3795,"Toast"
"4225",3796,"Tea"
"4226",3796,"Coke"
"4227",3796,"Juice"
"4228",3797,"Hot chocolate"
"4229",3797,"Sandwich"
"4230",3798,"Farm House"
"4231",3799,"Hot chocolate"
"4232",3799,"Tea"
"4233",3799,"Cake"
"4234",3799,"Cake"
"4235",3799,"Medialuna"
"4236",3799,"Pastry"
"4237",3799,"Farm House"
"4238",3801,"Pastry"
"4239",3801,"Fudge"
"4240",3801,"Jam"
"4241",3801,"Jam"
"4242",3802,"Farm House"
"4243",3802,"Coke"
"4244",3803,"Hot chocolate"
"4245",3803,"Pastry"
"4246",3804,"Focaccia"
"4247",3804,"Medialuna"
"4248",3806,"Cake"
"4249",3807,"Art Tray"
"4250",3807,"Toast"
"4251",3807,"Sandwich"
"4252",3807,"Hot chocolate"
"4253",3807,"Hot chocolate"
"4254",3807,"Juice"
"4255",3808,"Scone"
"4256",3810,"Scandinavian"
"4257",3812,"Scone"
"4258",3813,"Medialuna"
"4259",3813,"Tea"
"4260",3814,"Hot chocolate"
"4261",3814,"Hot chocolate"
"4262",3814,"Cookies"
"4263",3814,"Medialuna"
"4264",3815,"Cookies"
"4265",3816,"Tea"
"4266",3816,"Coke"
"4267",3816,"Frittata"
"4268",3816,"Sandwich"
"4269",3818,"Cookies"
"4270",3819,"Medialuna"
"4271",3821,"Sandwich"
"4272",3822,"Sandwich"
"4273",3823,"Cake"
"4274",3826,"Sandwich"
"4275",3827,"Fudge"
"4276",3827,"Jam"
"4277",3827,"Focaccia"
"4278",3828,"Medialuna"
"4279",3829,"Tea"
"4280",3831,"Focaccia"
"4281",3831,"Panatone"
"4282",3831,"Fudge"
"4283",3832,"Coke"
"4284",3833,"Scandinavian"
"4285",3833,"Farm House"
"4286",3834,"Cookies"
"4287",3835,"Cake"
"4288",3836,"Scone"
"4289",3836,"Tea"
"4290",3837,"Sandwich"
"4291",3840,"Tea"
"4292",3843,"Scone"
"4293",3843,"Cake"
"4294",3843,"Tea"
"4295",3844,"Hot chocolate"
"4296",3845,"Hot chocolate"
"4297",3846,"Focaccia"
"4298",3846,"Scandinavian"
"4299",3847,"Hot chocolate"
"4300",3850,"Medialuna"
"4301",3850,"Pastry"
"4302",3852,"Pastry"
"4303",3853,"Medialuna"
"4304",3855,"Hot chocolate"
"4305",3856,"Tea"
"4306",3859,"Cake"
"4307",3860,"Toast"
"4308",3861,"Hot chocolate"
"4309",3861,"Tea"
"4310",3864,"Pastry"
"4311",3864,"Medialuna"
"4312",3864,"Gingerbread syrup"
"4313",3865,"Sandwich"
"4314",3866,"Sandwich"
"4315",3866,"Hot chocolate"
"4316",3868,"Cake"
"4317",3869,"Cookies"
"4318",3870,"Farm House"
"4319",3873,"Medialuna"
"4320",3873,"Pastry"
"4321",3876,"Medialuna"
"4322",3876,"Pastry"
"4323",3876,"Medialuna"
"4324",3877,"Toast"
"4325",3877,"Tea"
"4326",3879,"Farm House"
"4327",3882,"Medialuna"
"4328",3882,"Toast"
"4329",3883,"Tea"
"4330",3884,"Farm House"
"4331",3884,"Sandwich"
"4332",3884,"Truffles"
"4333",3887,"Cake"
"4334",3889,"Hot chocolate"
"4335",3889,"Cookies"
"4336",3890,"Hot chocolate"
"4337",3891,"Medialuna"
"4338",3895,"Cake"
"4339",3897,"Muesli"
"4340",3903,"Tea"
"4341",3904,"Tea"
"4342",3905,"Crisps"
"4343",3905,"Juice"
"4344",3905,"Hot chocolate"
"4345",3905,"Truffles"
"4346",3906,"Cake"
"4347",3907,"Fudge"
"4348",3908,"Tea"
"4349",3909,"Juice"
"4350",3909,"Coke"
"4351",3909,"Sandwich"
"4352",3909,"Sandwich"
"4353",3910,"Sandwich"
"4354",3910,"Sandwich"
"4355",3916,"Hot chocolate"
"4356",3916,"Cake"
"4357",3916,"Cake"
"4358",3917,"Sandwich"
"4359",3917,"Hot chocolate"
"4360",3917,"Cookies"
"4361",3917,"Crisps"
"4362",3917,"Bare Popcorn"
"4363",3919,"Hot chocolate"
"4364",3919,"Hot chocolate"
"4365",3924,"Tea"
"4366",3926,"Hot chocolate"
"4367",3929,"Tea"
"4368",3929,"Medialuna"
"4369",3930,"Medialuna"
"4370",3930,"Pastry"
"4371",3930,"Toast"
"4372",3931,"Medialuna"
"4373",3933,"Farm House"
"4374",3934,"Pastry"
"4375",3934,"Toast"
"4376",3935,"Cookies"
"4377",3936,"Cake"
"4378",3936,"Jammie Dodgers"
"4379",3936,"Tea"
"4380",3937,"Smoothies"
"4381",3937,"Toast"
"4382",3938,"Smoothies"
"4383",3938,"Toast"
"4384",3939,"Toast"
"4385",3939,"Smoothies"
"4386",3943,"Fudge"
"4387",3943,"Cake"
"4388",3944,"Pastry"
"4389",3945,"Tea"
"4390",3945,"Frittata"
"4391",3946,"Sandwich"
"4392",3948,"Hot chocolate"
"4393",3949,"Juice"
"4394",3949,"Juice"
"4395",3951,"Hot chocolate"
"4396",3952,"Juice"
"4397",3952,"Sandwich"
"4398",3952,"Cake"
"4399",3952,"Lemon and coconut"
"4400",3954,"Hearty & Seasonal"
"4401",3955,"Medialuna"
"4402",3957,"Pastry"
"4403",3958,"Pastry"
"4404",3958,"Cake"
"4405",3959,"Scandinavian"
"4406",3960,"Coke"
"4407",3960,"Tea"
"4408",3960,"Hot chocolate"
"4409",3960,"Medialuna"
"4410",3962,"Jammie Dodgers"
"4411",3964,"Medialuna"
"4412",3966,"Hot chocolate"
"4413",3967,"Juice"
"4414",3967,"Truffles"
"4415",3967,"Frittata"
"4416",3967,"Cookies"
"4417",3967,"Crisps"
"4418",3969,"Cake"
"4419",3969,"Frittata"
"4420",3970,"Jammie Dodgers"
"4421",3971,"Cake"
"4422",3972,"Cake"
"4423",3974,"Jam"
"4424",3976,"Hot chocolate"
"4425",3976,"Toast"
"4426",3979,"Hot chocolate"
"4427",3981,"Hot chocolate"
"4428",3981,"Cake"
"4429",3982,"Hot chocolate"
"4430",3982,"Cookies"
"4431",3982,"Medialuna"
"4432",3982,"Cookies"
"4433",3983,"Hot chocolate"
"4434",3983,"Medialuna"
"4435",3983,"Pastry"
"4436",3985,"Juice"
"4437",3985,"Cake"
"4438",3985,"Vegan mincepie"
"4439",3986,"Medialuna"
"4440",3987,"Muesli"
"4441",3988,"Frittata"
"4442",3988,"Farm House"
"4443",3990,"Muesli"
"4444",3991,"Tea"
"4445",3992,"Sandwich"
"4446",3992,"Pastry"
"4447",3993,"Sandwich"
"4448",3993,"Hot chocolate"
"4449",3994,"Tea"
"4450",3994,"Toast"
"4451",3995,"Sandwich"
"4452",3995,"Tea"
"4453",3996,"Hot chocolate"
"4454",3996,"Lemon and coconut"
"4455",3998,"Cake"
"4456",3999,"Medialuna"
"4457",3999,"The Nomad"
"4458",4002,"Hot chocolate"
"4459",4002,"Hot chocolate"
"4460",4003,"Farm House"
"4461",4004,"Sandwich"
"4462",4004,"Tea"
"4463",4006,"Smoothies"
"4464",4006,"Frittata"
"4465",4008,"Pastry"
"4466",4009,"Toast"
"4467",4011,"Jammie Dodgers"
"4468",4012,"Coke"
"4469",4012,"Sandwich"
"4470",4013,"Medialuna"
"4471",4015,"Medialuna"
"4472",4016,"Sandwich"
"4473",4016,"Tea"
"4474",4016,"Cake"
"4475",4017,"Hot chocolate"
"4476",4018,"Frittata"
"4477",4019,"Tea"
"4478",4020,"Tea"
"4479",4022,"Jammie Dodgers"
"4480",4024,"Jammie Dodgers"
"4481",4026,"Hot chocolate"
"4482",4026,"Jammie Dodgers"
"4483",4026,"Vegan mincepie"
"4484",4026,"Cake"
"4485",4027,"Cookies"
"4486",4028,"Tea"
"4487",4032,"Tea"
"4488",4035,"Jammie Dodgers"
"4489",4035,"Hot chocolate"
"4490",4038,"Pastry"
"4491",4039,"Tea"
"4492",4040,"Cookies"
"4493",4042,"Vegan mincepie"
"4494",4043,"Tea"
"4495",4045,"Medialuna"
"4496",4046,"Farm House"
"4497",4047,"Hot chocolate"
"4498",4047,"Vegan mincepie"
"4499",4047,"Jammie Dodgers"
"4500",4050,"Medialuna"
"4501",4054,"Farm House"
"4502",4057,"Tea"
"4503",4057,"Frittata"
"4504",4058,"Farm House"
"4505",4059,"Farm House"
"4506",4059,"Pastry"
"4507",4062,"Hot chocolate"
"4508",4062,"Cake"
"4509",4063,"Scandinavian"
"4510",4064,"Hot chocolate"
"4511",4064,"Cake"
"4512",4064,"Jammie Dodgers"
"4513",4064,"Pastry"
"4514",4066,"Scandinavian"
"4515",4067,"Sandwich"
"4516",4068,"Tea"
"4517",4068,"Tea"
"4518",4068,"Hot chocolate"
"4519",4068,"Toast"
"4520",4068,"Sandwich"
"4521",4069,"Sandwich"
"4522",4069,"Tea"
"4523",4070,"Farm House"
"4524",4072,"Jammie Dodgers"
"4525",4075,"Farm House"
"4526",4075,"Medialuna"
"4527",4077,"Tea"
"4528",4077,"Sandwich"
"4529",4078,"Cookies"
"4530",4078,"Tea"
"4531",4082,"Tea"
"4532",4082,"Hot chocolate"
"4533",4082,"Sandwich"
"4534",4083,"Tea"
"4535",4085,"Sandwich"
"4536",4088,"Tea"
"4537",4088,"Coke"
"4538",4089,"Cake"
"4539",4089,"Tea"
"4540",4095,"Toast"
"4541",4096,"Farm House"
"4542",4100,"Toast"
"4543",4102,"Toast"
"4544",4105,"Vegan mincepie"
"4545",4105,"Vegan mincepie"
"4546",4108,"Toast"
"4547",4110,"Cookies"
"4548",4110,"Cake"
"4549",4111,"Tea"
"4550",4111,"Cake"
"4551",4113,"Hot chocolate"
"4552",4113,"Cookies"
"4553",4115,"Cake"
"4554",4117,"Juice"
"4555",4117,"Sandwich"
"4556",4117,"Sandwich"
"4557",4119,"Frittata"
"4558",4119,"Cookies"
"4559",4119,"Mineral water"
"4560",4120,"Muffin"
"4561",4121,"Sandwich"
"4562",4121,"Cake"
"4563",4124,"Vegan mincepie"
"4564",4124,"Cake"
"4565",4125,"Cake"
"4566",4125,"Cake"
"4567",4127,"Frittata"
"4568",4128,"Sandwich"
"4569",4128,"Cookies"
"4570",4129,"Tea"
"4571",4130,"Tea"
"4572",4131,"Tea"
"4573",4132,"Vegan mincepie"
"4574",4133,"Muffin"
"4575",4133,"Hot chocolate"
"4576",4135,"Hot chocolate"
